"stage","sites","range","n_sampled","n_false_e","intercept","beta","mu_obs","beta_sd","dispersion","mst_delta","area_delta","mu","sp_loss"
"Osagean",1097,12.1202190584433,161,51,-16.3091408887195,1.25207935480962,0.298136645962733,0.196454389783927,8.69713459778908,-0.24749146190919,-0.130504004304699,0.5,0
"Virgilian",7,8.53032324973557,90,1,0.548664476341997,0.0855262011428123,0.223880597014925,0.0515010898070604,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",20,10.0144754344274,146,3,-0.246138108203603,0.115788452820927,0.281470070422535,0.0410371159768068,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",55,11.0369899531003,178,4,-1.18236670870361,0.169134213712202,0.320718420156622,0.0591056812717974,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",148,11.6947877867802,198.5,5,-2.89203306534777,0.287917664047549,0.350384635512062,0.115216071484542,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",403,12.2029928106459,202,6,-5.27945164603984,0.475837230308436,0.356435643564356,0.111224085481075,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Virgilian",1097,12.316251167542,202,6,-5.82471697375108,0.510803121562678,0.351485148514851,0.0888452261153224,8.73255530742201,-0.0949022635457464,-0.782208649453162,0.5,0
"Wolfcampian",7,8.21717136101583,110,3,0.178599062493103,0.0865937774415163,0.254716981132076,0.0420675264177601,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",20,10.5633734347103,159,7,-1.23283663481616,0.183103055633697,0.304878048780488,0.0630525967368545,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",55,11.3425587286181,188,14,-4.70392595207222,0.424228896137915,0.348392210144928,0.131787710438895,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",148,11.8611679293888,202,17,-7.87600601496151,0.655299851780634,0.372204158045128,0.132421312408698,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",403,12.2234548928525,205,19,-9.31390467678012,0.759194418237819,0.375609756097561,0.118154913974129,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
"Wolfcampian",1097,12.2815863349045,205,19,-9.464661798353,0.77869621508587,0.370731707317073,0.112971099573394,8.63765304387626,-0.178815486121056,0.543251799366137,0.5,0
